task,scenario,video_uid,video_category,sample_id,distractor_task,distractor_sample_id,dialogue,question,options,correct_answer,start_sec,end_sec
MIntRec,text_grounded,7bc527d6-f3f4-4a6e-bf0f-e6c176e0504d,"Car - commuting, road trip; Indoor Navigation (walking); Talking with family members; Walking on street",mintred_0023,EgoPlan-Bench2,7bc527d6-f3f4-4a6e-bf0f-e6c176e0504d_4,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, I'm putting together a pickup basketball game this Saturday. You free?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, count me in. Who's playing so far?""}, {""speaker"": ""Speaker 1"", ""text"": ""Just me, Jake, and a couple others. Might be short a player though.""}, {""speaker"": ""Speaker 2"", ""text"": ""We could use someone reliable to fill out the team.""}, {""speaker"": ""Speaker 1"", ""text"": ""True, got anyone in mind?""}, {""speaker"": ""Speaker 2"", ""text"": ""so maybe marcus could join us?""}]",What is the intent of the last utterance in the dialogue? (A) Prevent (B) Inform (C) Advise (D) Greet,"{""A"": ""Prevent"", ""B"": ""Inform"", ""C"": ""Advise"", ""D"": ""Greet""}",C,,
MIntRec,text_grounded,49be9570-1522-4897-b076-427078f3b630,"jobs related to construction/renovation company
(Director of work, tiler, plumber, Electrician, Handyman, etc)",mintred_0024,QaEgo4D,67515bf6-17ee-40dd-9a9c-5db3174b2564_4,"[{""speaker"": ""Speaker 1"", ""text"": ""It's so sad seeing all these kids without toys this holiday season.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, especially the ones at the community center. Breaks my heart.""}, {""speaker"": ""Speaker 1"", ""text"": ""I want to help somehow, but I don't know where to start.""}, {""speaker"": ""Speaker 2"", ""text"": ""Well, we're running a toy drive right now.""}, {""speaker"": ""Speaker 1"", ""text"": ""That sounds perfect. How can I get involved?""}, {""speaker"": ""Speaker 2"", ""text"": ""You can donate to our toy drive.""}]",What is the intent of the last utterance in the dialogue? (A) Greet (B) Arrange (C) Advise (D) Prevent,"{""A"": ""Greet"", ""B"": ""Arrange"", ""C"": ""Advise"", ""D"": ""Prevent""}",C,,
MIntRec,text_grounded,68c73d6c-8102-42ae-8d07-c5529bb933fa,Working out at home,mintred_0025,QaEgo4D,588586f1-e9f4-426e-bec2-98443db7fcf7_1,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, you got a minute? I'm stuck on this coding assignment.""}, {""speaker"": ""Speaker 2"", ""text"": ""Kinda busy prepping for my own exam tomorrow.""}, {""speaker"": ""Speaker 1"", ""text"": ""It's due tonight, and I can't figure out the algorithm.""}, {""speaker"": ""Speaker 2"", ""text"": ""That sucks, but I really need to focus here.""}, {""speaker"": ""Speaker 1"", ""text"": ""but i could really use the help.""}]",What is the intent of the last utterance in the dialogue? (A) Ask for help (B) Greet (C) Advise (D) Arrange,"{""A"": ""Ask for help"", ""B"": ""Greet"", ""C"": ""Advise"", ""D"": ""Arrange""}",A,,
MIntRec,text_grounded,438d4a92-1965-4854-969d-cf84f0eff028,Cycling / jogging; Indoor Navigation (walking); Walking on street,mintred_0026,QaEgo4D,9ebb0df6-9c40-414a-a63c-b8aa0562447b_1,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey Garrett, sorry to drop by unannounced.""}, {""speaker"": ""Speaker 2"", ""text"": ""No worries, come on in. What's going on?""}, {""speaker"": ""Speaker 1"", ""text"": ""My car broke down a couple blocks away—won't even turn over.""}, {""speaker"": ""Speaker 2"", ""text"": ""That sounds rough. Need me to take a look at it?""}, {""speaker"": ""Speaker 1"", ""text"": ""garrett, do you mind if i use your phone?""}]",What is the intent of the last utterance in the dialogue? (A) Ask for help (B) Greet (C) Inform (D) Prevent,"{""A"": ""Ask for help"", ""B"": ""Greet"", ""C"": ""Inform"", ""D"": ""Prevent""}",A,,
MIntRec,text_grounded,a3d6d973-b6fe-45eb-aead-823dd5597f31,Cleaning / laundry,mintred_0027,EgoPlan-Bench2,a3d6d973-b6fe-45eb-aead-823dd5597f31_24,"[{""speaker"": ""Speaker 1"", ""text"": ""Any updates on the suspect's location?""}, {""speaker"": ""Speaker 2"", ""text"": ""Nothing solid yet, but we've got eyes on all the main exits.""}, {""speaker"": ""Speaker 1"", ""text"": ""Keep me posted. The boss is breathing down my neck about this.""}, {""speaker"": ""Speaker 2"", ""text"": ""Patrols are sweeping the area too. Hang on...""}, {""speaker"": ""Speaker 1"", ""text"": ""What is it?""}, {""speaker"": ""Speaker 2"", ""text"": ""He's been spotted in the vicinity.""}]",What is the intent of the last utterance in the dialogue? (A) Leave (B) Arrange (C) Inform (D) Advise,"{""A"": ""Leave"", ""B"": ""Arrange"", ""C"": ""Inform"", ""D"": ""Advise""}",C,,
MIntRec,text_grounded,7633b170-63e1-4f4a-839e-152cb232ea3b,"jobs related to construction/renovation company
(Director of work, tiler, plumber, Electrician, Handyman, etc)",mintred_0028,EgoPlan-Bench2,7633b170-63e1-4f4a-839e-152cb232ea3b_47,"[{""speaker"": ""Speaker 1"", ""text"": ""My clothes come out of the dryer all staticky every time.""}, {""speaker"": ""Speaker 2"", ""text"": ""That's the worst. Are you using dryer sheets?""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, but they don't help much and I hate wasting money on them.""}, {""speaker"": ""Speaker 2"", ""text"": ""Why don't you buy the dryer balls?""}]",What is the intent of the last utterance in the dialogue? (A) Leave (B) Advise (C) Arrange (D) Greet,"{""A"": ""Leave"", ""B"": ""Advise"", ""C"": ""Arrange"", ""D"": ""Greet""}",B,,
MIntRec,text_grounded,7156f0b1-8a17-4dd2-860f-9de4aceb4646,biology experiments; Indoor Navigation (walking); Talking to colleagues,mintred_0029,EgoPlan-Bench2,7156f0b1-8a17-4dd2-860f-9de4aceb4646_62,"[{""speaker"": ""Speaker 1"", ""text"": ""Oh man, I just burned the dinner I was making for us.""}, {""speaker"": ""Speaker 2"", ""text"": ""That's okay, we can order pizza instead.""}, {""speaker"": ""Speaker 1"", ""text"": ""But I wanted to do something nice for once, now it's all ruined.""}, {""speaker"": ""Speaker 2"", ""text"": ""Hey, it's not a big deal.""}, {""speaker"": ""Speaker 1"", ""text"": ""don't worry about it.""}]",What is the intent of the last utterance in the dialogue? (A) Ask for help (B) Leave (C) Arrange (D) Comfort,"{""A"": ""Ask for help"", ""B"": ""Leave"", ""C"": ""Arrange"", ""D"": ""Comfort""}",D,,
MIntRec,text_grounded,fcc14fe4-35e1-4854-b368-4541ae7bcf58,Going to the park; Walking on street,mintred_0030,QaEgo4D,9c997270-9529-4ea4-a939-6f4ee28833c6_0,"[{""speaker"": ""Speaker 1"", ""text"": ""You've seemed off all day. Is everything okay at home?""}, {""speaker"": ""Speaker 2"", ""text"": ""It's fine, don't worry.""}, {""speaker"": ""Speaker 1"", ""text"": ""Come on, I know you. Things aren't great with the kids or something?""}, {""speaker"": ""Speaker 2"", ""text"": ""Nah, it's not like that.""}, {""speaker"": ""Speaker 1"", ""text"": ""Seriously, talk to me if something's wrong.""}, {""speaker"": ""Speaker 2"", ""text"": ""no, things are good.""}]",What is the intent of the last utterance in the dialogue? (A) Leave (B) Comfort (C) Introduce (D) Prevent,"{""A"": ""Leave"", ""B"": ""Comfort"", ""C"": ""Introduce"", ""D"": ""Prevent""}",B,,
MIntRec,text_grounded,3fe80cfa-8dba-4fb6-9c27-b835de536130,Cooking,mintred_0031,QaEgo4D,d090278a-d628-4263-b9c3-103bcd4888a5_6,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey Jonah, thanks for helping me fix that shelf. You're a lifesaver.""}, {""speaker"": ""Speaker 2"", ""text"": ""No problem at all. It was quick anyway.""}, {""speaker"": ""Speaker 1"", ""text"": ""I should get going before it gets too late.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, drive safe out there.""}, {""speaker"": ""Speaker 1"", ""text"": ""bye, jonah.""}]",What is the intent of the last utterance in the dialogue? (A) Greet (B) Leave (C) Ask for help (D) Advise,"{""A"": ""Greet"", ""B"": ""Leave"", ""C"": ""Ask for help"", ""D"": ""Advise""}",B,,
MIntRec,text_grounded,956dfe09-37c8-473e-b519-6c97600b3954,Cleaning / laundry,mintred_0032,QaEgo4D,530304ea-5da7-4f23-87e1-d22bc628c93f_1,"[{""speaker"": ""Speaker 1"", ""text"": ""Excuse me, are you waiting for the audition too?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, been here an hour. You?""}, {""speaker"": ""Speaker 1"", ""text"": ""Just got here. First time trying out for this show. I'm nervous.""}, {""speaker"": ""Speaker 2"", ""text"": ""Don't worry, break a leg. I'm up next after you.""}, {""speaker"": ""Speaker 1"", ""text"": ""Thanks. Hey, I didn't catch your name.""}, {""speaker"": ""Speaker 2"", ""text"": ""Hi, I'm Mateo Liwanag.""}]",What is the intent of the last utterance in the dialogue? (A) Leave (B) Advise (C) Introduce (D) Comfort,"{""A"": ""Leave"", ""B"": ""Advise"", ""C"": ""Introduce"", ""D"": ""Comfort""}",C,,
MIntRec,text_grounded,1652a22c-c350-4c2c-9e4c-71e055d1a268,Cooking,mintred_0033,QaEgo4D,45967d52-d892-4198-aa24-e8947cb68e0c_4,"[{""speaker"": ""Speaker 1"", ""text"": ""Sales are dead in electronics today. We need something to pull people over here.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, the demo TVs are just looping those boring infomercials.""}, {""speaker"": ""Speaker 1"", ""text"": ""What if we switch them all to something fun, like music videos?""}, {""speaker"": ""Speaker 2"", ""text"": ""MTV! That could work. Go ahead and turn all the screens in electronics to mtv.""}]",What is the intent of the last utterance in the dialogue? (A) Inform (B) Arrange (C) Comfort (D) Greet,"{""A"": ""Inform"", ""B"": ""Arrange"", ""C"": ""Comfort"", ""D"": ""Greet""}",B,,
MIntRec,text_grounded,3194600a-3767-4467-b3ba-247dac1b360e,"jobs related to construction/renovation company
(Director of work, tiler, plumber, Electrician, Handyman, etc)",mintred_0034,QaEgo4D,fb980e6b-13f6-499f-b88a-5a244cc0d737_4,"[{""speaker"": ""Speaker 1"", ""text"": ""This bar is dead tonight, man. Nobody's vibe is right.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, but I just ordered another round. Give it a minute.""}, {""speaker"": ""Speaker 1"", ""text"": ""Nah, it's the same crowd from last week causing trouble.""}, {""speaker"": ""Speaker 2"", ""text"": ""Fine, you're probably right. Where to next?""}, {""speaker"": ""Speaker 1"", ""text"": ""turt-turt, we're out of here.""}]",What is the intent of the last utterance in the dialogue? (A) Leave (B) Comfort (C) Introduce (D) Prevent,"{""A"": ""Leave"", ""B"": ""Comfort"", ""C"": ""Introduce"", ""D"": ""Prevent""}",A,,
MIntRec,text_grounded,57ab94d1-56d2-4227-b099-7388d4cefcbf,Cooking,mintred_0035,QaEgo4D,1f589ecb-9b17-4430-b0ca-fe9ba025f04f_0,"[{""speaker"": ""Speaker 1"", ""text"": ""Things seem way less hectic in the OR these days. Is it the new equipment?""}, {""speaker"": ""Speaker 2"", ""text"": ""Not really.""}, {""speaker"": ""Speaker 1"", ""text"": ""Then what? Extra nurses on shift?""}, {""speaker"": ""Speaker 2"", ""text"": ""Nope.""}, {""speaker"": ""Speaker 1"", ""text"": ""Come on, spill it—what's the real reason?""}, {""speaker"": ""Speaker 2"", ""text"": ""no, it's that we no longer have to sanitize""}]",What is the intent of the last utterance in the dialogue? (A) Arrange (B) Comfort (C) Ask for help (D) Inform,"{""A"": ""Arrange"", ""B"": ""Comfort"", ""C"": ""Ask for help"", ""D"": ""Inform""}",D,,
MIntRec,text_grounded,d46c28a9-e94e-492e-bf12-07d253f65328,Baker,mintred_0036,QaEgo4D,0f6ee1c8-f850-4758-a85c-591353dea4e5_4,"[{""speaker"": ""Speaker 1"", ""text"": ""Sayid, you've been through hell out there. Come inside.""}, {""speaker"": ""Speaker 2"", ""text"": ""I don't know, everything feels different now. I don't belong.""}, {""speaker"": ""Speaker 1"", ""text"": ""Your family's waiting. This is where you grew up.""}, {""speaker"": ""Speaker 2"", ""text"": ""But after the things I've done... the war changed me.""}, {""speaker"": ""Speaker 1"", ""text"": ""the point is, sayid, you're home now.""}]",What is the intent of the last utterance in the dialogue? (A) Arrange (B) Inform (C) Prevent (D) Comfort,"{""A"": ""Arrange"", ""B"": ""Inform"", ""C"": ""Prevent"", ""D"": ""Comfort""}",B,,
MIntRec,text_grounded,ae4f6a63-3163-4d98-82a7-ee7a8bcf6b15,"jobs related to construction/renovation company
(Director of work, tiler, plumber, Electrician, Handyman, etc)",mintred_0037,QaEgo4D,4dfddd8f-a3fa-4c7a-b402-8d19052d92f7_1,"[{""speaker"": ""Speaker 1"", ""text"": ""Hold it right there. You can't just barge in like that.""}, {""speaker"": ""Speaker 2"", ""text"": ""Outta my way, pal. This is my turf now.""}, {""speaker"": ""Speaker 1"", ""text"": ""Your turf? Buddy, you're in over your head.""}, {""speaker"": ""Speaker 2"", ""text"": ""Ha! Look at these guns. Nobody messes with me—I'm huge!""}, {""speaker"": ""Speaker 1"", ""text"": ""we can see that, big guy. just get out of the way.""}]",What is the intent of the last utterance in the dialogue? (A) Greet (B) Prevent (C) Leave (D) Ask for help,"{""A"": ""Greet"", ""B"": ""Prevent"", ""C"": ""Leave"", ""D"": ""Ask for help""}",B,,
MIntRec,text_grounded,2409a5a7-a4ed-4fcb-ad77-024dc20988ca,Cooking,mintred_0038,QaEgo4D,0071f1f1-c57c-403e-8878-a3979d415f08_6,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, with all the new health guidelines, we have to be extra careful about cleaning in the store.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, I get that. What are the main things we need to focus on during shifts?""}, {""speaker"": ""Speaker 1"", ""text"": ""Well, counters and high-touch areas are key, especially where customers pay.""}, {""speaker"": ""Speaker 2"", ""text"": ""Like the register? How often do we sanitize that?""}, {""speaker"": ""Speaker 1"", ""text"": ""so, employees must wipe down the register and credit card machine after each customer""}]",What is the intent of the last utterance in the dialogue? (A) Comfort (B) Inform (C) Advise (D) Prevent,"{""A"": ""Comfort"", ""B"": ""Inform"", ""C"": ""Advise"", ""D"": ""Prevent""}",B,,
MIntRec,text_grounded,e579ef82-c68f-44dc-8b0f-7fe62e20974c,Car mechanic,mintred_0039,QaEgo4D,48eca6ba-4098-42ef-897a-3a1c840ca689_0,"[{""speaker"": ""Speaker 1"", ""text"": ""This protest is getting out of hand, man. The crowd's massive.""}, {""speaker"": ""Speaker 2"", ""text"": ""Tell me about it. I can barely see the stage anymore.""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, and check out that group chanting over there—they're intense.""}, {""speaker"": ""Speaker 2"", ""text"": ""Hey, Tommy, some guy with no pants just joined the protest.""}]",What is the intent of the last utterance in the dialogue? (A) Leave (B) Arrange (C) Comfort (D) Inform,"{""A"": ""Leave"", ""B"": ""Arrange"", ""C"": ""Comfort"", ""D"": ""Inform""}",D,,
MIntRec,text_grounded,95a8fcdb-1010-432f-a2e0-9aba00b2ccfb,Cleaning / laundry,mintred_0040,QaEgo4D,4444d458-8db8-4c19-ac39-1417961ac48e_1,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, why was the backyard such a mess this morning?""}, {""speaker"": ""Speaker 2"", ""text"": ""Oh, it was total chaos with all the animals running around.""}, {""speaker"": ""Speaker 1"", ""text"": ""Running around? What started that?""}, {""speaker"": ""Speaker 2"", ""text"": ""Well, everything got crazy""}, {""speaker"": ""Speaker 1"", ""text"": ""Why?""}, {""speaker"": ""Speaker 2"", ""text"": ""because the ducklings were having a tea party""}]",What is the intent of the last utterance in the dialogue? (A) Comfort (B) Introduce (C) Arrange (D) Ask for help,"{""A"": ""Comfort"", ""B"": ""Introduce"", ""C"": ""Arrange"", ""D"": ""Ask for help""}",B,,
MIntRec,text_grounded,2ef6b123-c8aa-4620-a39c-89505731e866,Cooking,mintred_0041,QaEgo4D,fa454bba-76f1-454f-81fa-d8558098fb45_3,"[{""speaker"": ""Speaker 1"", ""text"": ""I... I don't know how to say this. It's kind of embarrassing.""}, {""speaker"": ""Speaker 2"", ""text"": ""Hey, it's okay. You can tell me anything.""}, {""speaker"": ""Speaker 1"", ""text"": ""Really? It's about what I did with your car last night. I think I scratched it.""}, {""speaker"": ""Speaker 2"", ""text"": ""What? No way. Just spit it out.""}, {""speaker"": ""Speaker 1"", ""text"": ""go ahead. don't worry, i've--i've--""}]",What is the intent of the last utterance in the dialogue? (A) Inform (B) Prevent (C) Comfort (D) Advise,"{""A"": ""Inform"", ""B"": ""Prevent"", ""C"": ""Comfort"", ""D"": ""Advise""}",C,,
MIntRec,text_grounded,662a5fbd-6865-43e6-a2e5-06ffd30c8fc6,Indoor Navigation (walking); Watching tv; Yoga practice,mintred_0042,QaEgo4D,75f64c2e-38e2-4043-b69c-1917aaad308e_15,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, we're short-staffed tonight—who's covering the shift?""}, {""speaker"": ""Speaker 2"", ""text"": ""Don't worry, they pulled someone from another spot.""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah? Who'd they get?""}, {""speaker"": ""Speaker 2"", ""text"": ""kelly came over from fenton to cover a shift.""}]",What is the intent of the last utterance in the dialogue? (A) Greet (B) Comfort (C) Introduce (D) Inform,"{""A"": ""Greet"", ""B"": ""Comfort"", ""C"": ""Introduce"", ""D"": ""Inform""}",D,,
MIntRec,text_grounded,c864505c-9d49-4da4-bf7e-254b4c348c03,Working in milktea shop,mintred_0043,QaEgo4D,627fde43-f066-4166-a2cb-33ea99d8d567_6,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, any word on those COVID tests we took last week? I've been on edge all day.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, I was just about to call you. They emailed me the results a minute ago.""}, {""speaker"": ""Speaker 1"", ""text"": ""Oh god, don't keep me in suspense—what do they say?""}, {""speaker"": ""Speaker 2"", ""text"": ""Good news!""}, {""speaker"": ""Speaker 1"", ""text"": ""Spill it!""}, {""speaker"": ""Speaker 2"", ""text"": ""Our corona tests came back negative.""}]",What is the intent of the last utterance in the dialogue? (A) Introduce (B) Comfort (C) Advise (D) Inform,"{""A"": ""Introduce"", ""B"": ""Comfort"", ""C"": ""Advise"", ""D"": ""Inform""}",A,,
MIntRec,text_grounded,98a6780f-60c2-452f-8862-3f5265e4f629,"Car - commuting, road trip; Cleaning / laundry; Walking on street",mintred_0044,QaEgo4D,98e77e87-6dd7-4bac-bebd-e409d4325964_6,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, you look familiar. Have we met before?""}, {""speaker"": ""Speaker 2"", ""text"": ""Nope, first time seeing you around here.""}, {""speaker"": ""Speaker 1"", ""text"": ""Cool, well, I'm Riley. Nice to meet you.""}, {""speaker"": ""Speaker 2"", ""text"": ""Nice to meet you too, Riley.""}, {""speaker"": ""Speaker 1"", ""text"": ""And you?""}, {""speaker"": ""Speaker 2"", ""text"": ""my name's kimmer with a k.""}]",What is the intent of the last utterance in the dialogue? (A) Arrange (B) Comfort (C) Ask for help (D) Introduce,"{""A"": ""Arrange"", ""B"": ""Comfort"", ""C"": ""Ask for help"", ""D"": ""Introduce""}",D,,
MIntRec,text_grounded,ece7309f-9e11-4cd0-93e7-e5bcf38eb78b,Cooking,mintred_0045,QaEgo4D,4a160e90-03ab-44e9-8d0f-358615b317b8_9,"[{""speaker"": ""Speaker 1"", ""text"": ""I don't know, man. These guys at the town hall won't take me seriously. They keep shutting down every idea I have about fixing the park.""}, {""speaker"": ""Speaker 2"", ""text"": ""Why do you think that is? Have you tried explaining why it matters to you?""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, but they just nod and move on. Like my opinion doesn't count.""}, {""speaker"": ""Speaker 2"", ""text"": ""Maybe you need to make it personal. Hit 'em where it counts.""}, {""speaker"": ""Speaker 1"", ""text"": ""What do you mean?""}, {""speaker"": ""Speaker 2"", ""text"": ""You could tell 'em your story.""}]",What is the intent of the last utterance in the dialogue? (A) Advise (B) Arrange (C) Inform (D) Leave,"{""A"": ""Advise"", ""B"": ""Arrange"", ""C"": ""Inform"", ""D"": ""Leave""}",A,,
MIntRec,text_grounded,d61475bb-fd97-43e3-8b7d-a242064a9d10,Playing cards; Playing with pets,mintred_0046,QaEgo4D,9dafc673-3cd8-453d-ade5-b86cbf0a9df4_6,"[{""speaker"": ""Speaker 1"", ""text"": ""Man, it's been ages since we caught up like this.""}, {""speaker"": ""Speaker 2"", ""text"": ""Totally, time flies. You still playing guitar?""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, jamming a bit. What about you, still at that startup?""}, {""speaker"": ""Speaker 2"", ""text"": ""Grinding away, but it's good. Hey, wanna stick around for pizza?""}, {""speaker"": ""Speaker 1"", ""text"": ""sorry, i should really get going.""}]",What is the intent of the last utterance in the dialogue? (A) Ask for help (B) Inform (C) Comfort (D) Leave,"{""A"": ""Ask for help"", ""B"": ""Inform"", ""C"": ""Comfort"", ""D"": ""Leave""}",D,,
MIntRec,text_grounded,9089e01e-c28e-4767-9478-ffd7daba9b79,Blacksmith,mintred_0047,QaEgo4D,25523a1c-338a-49fc-87d0-9db331b060fe_5,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, with the manager out for the week, we need someone to oversee the warehouse shift.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, it's chaos without him. You volunteering?""}, {""speaker"": ""Speaker 1"", ""text"": ""Nah, I've got meetings all day. Thinking you and Tom could step up.""}, {""speaker"": ""Speaker 2"", ""text"": ""Me and Tom? We're not exactly pros at this.""}, {""speaker"": ""Speaker 1"", ""text"": ""you two are gonna be managing""}]",What is the intent of the last utterance in the dialogue? (A) Arrange (B) Ask for help (C) Inform (D) Leave,"{""A"": ""Arrange"", ""B"": ""Ask for help"", ""C"": ""Inform"", ""D"": ""Leave""}",A,,
MIntRec,text_grounded,49be9570-1522-4897-b076-427078f3b630,"jobs related to construction/renovation company
(Director of work, tiler, plumber, Electrician, Handyman, etc)",mintred_0048,QaEgo4D,c7c4f362-52b8-4f0a-89b5-a99dd5563864_1,"[{""speaker"": ""Speaker 1"", ""text"": ""We've been grinding on this project all week. How much is left?""}, {""speaker"": ""Speaker 2"", ""text"": ""I wrapped up the initial designs and testing protocols.""}, {""speaker"": ""Speaker 1"", ""text"": ""That's solid, but have you seen the full checklist?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, implementation is underway, but revisions are pending.""}, {""speaker"": ""Speaker 1"", ""text"": ""there is still a lot that needs to get done, and it is crunch time.""}]",What is the intent of the last utterance in the dialogue? (A) Inform (B) Comfort (C) Advise (D) Ask for help,"{""A"": ""Inform"", ""B"": ""Comfort"", ""C"": ""Advise"", ""D"": ""Ask for help""}",A,,
MIntRec,text_grounded,02b5eaa4-537f-4dff-af23-244de91b614a,Crafting/knitting/sewing/drawing/painting,mintred_0049,EgoPlan-Bench2,02b5eaa4-537f-4dff-af23-244de91b614a_43,"[{""speaker"": ""Speaker 1"", ""text"": ""Looks like everyone's still milling around out here.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, we can't start the briefing until they're all together.""}, {""speaker"": ""Speaker 1"", ""text"": ""I'll check the back room—couple stragglers in there.""}, {""speaker"": ""Speaker 2"", ""text"": ""Good call. Grab 'em on your way.""}, {""speaker"": ""Speaker 1"", ""text"": ""excuse me, folks, can everyone gather up?""}]",What is the intent of the last utterance in the dialogue? (A) Inform (B) Arrange (C) Comfort (D) Prevent,"{""A"": ""Inform"", ""B"": ""Arrange"", ""C"": ""Comfort"", ""D"": ""Prevent""}",A,,
MIntRec,text_grounded,d50c7233-23d8-4ed1-9faf-7fe0a69bfa45,"jobs related to construction/renovation company
(Director of work, tiler, plumber, Electrician, Handyman, etc)",mintred_0050,QaEgo4D,6ff446cb-8ed3-4b2f-95e2-291ffd622247_14,"[{""speaker"": ""Speaker 1"", ""text"": ""So, no bonuses this quarter? Everyone's talking about it.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, budgets are tight with the merger.""}, {""speaker"": ""Speaker 1"", ""text"": ""We've been killing ourselves on these deadlines, though.""}, {""speaker"": ""Speaker 2"", ""text"": ""I get it, morale's low all around.""}, {""speaker"": ""Speaker 1"", ""text"": ""What's management even saying to calm people down?""}, {""speaker"": ""Speaker 2"", ""text"": ""but for now, they want everybody to know that, we value our employees' dedication.""}]",What is the intent of the last utterance in the dialogue? (A) Introduce (B) Arrange (C) Prevent (D) Inform,"{""A"": ""Introduce"", ""B"": ""Arrange"", ""C"": ""Prevent"", ""D"": ""Inform""}",D,,
MIntRec,text_grounded,01111831-9107-43c4-bf0e-6b26e9b32a2b,"Cleaning / laundry; Clothes, other shopping; Talking on the phone; Watching movies at the cinema",mintred_0051,QaEgo4D,4352e599-ccdf-4d62-a79a-f5462fbd1c08_4,"[{""speaker"": ""Speaker 1"", ""text"": ""Alright, the new shelves are up on the wall. Looks pretty good so far.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, but we gotta make sure everything's in the right spot before we load them with books.""}, {""speaker"": ""Speaker 1"", ""text"": ""True. Let me adjust these brackets a bit higher.""}, {""speaker"": ""Speaker 2"", ""text"": ""Okay, that's better. Now what?""}, {""speaker"": ""Speaker 1"", ""text"": ""test the shelves, make sure they, um""}]",What is the intent of the last utterance in the dialogue? (A) Inform (B) Arrange (C) Introduce (D) Ask for help,"{""A"": ""Inform"", ""B"": ""Arrange"", ""C"": ""Introduce"", ""D"": ""Ask for help""}",B,,
MIntRec,text_grounded,3ee7070a-fe81-49a9-97a2-902268af9985,Cooking,mintred_0052,QaEgo4D,69ff5b62-0df3-4a8f-aa16-e224d4aa549e_4,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, great party. I don't think we've met before.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, first time here. I'm Jordan.""}, {""speaker"": ""Speaker 1"", ""text"": ""Nice to meet you, Jordan. I'm Alex from PixelForge.""}, {""speaker"": ""Speaker 2"", ""text"": ""Cool, what do you guys do?""}, {""speaker"": ""Speaker 1"", ""text"": ""here, take my card. there's a link to the web--""}]",What is the intent of the last utterance in the dialogue? (A) Introduce (B) Leave (C) Advise (D) Ask for help,"{""A"": ""Introduce"", ""B"": ""Leave"", ""C"": ""Advise"", ""D"": ""Ask for help""}",A,,
