task,scenario,video_uid,video_category,sample_id,dialogue,question,options,correct_answer,start_sec,end_sec
QaEgo4D,video_grounded_offtopic,b75b0d84-01fb-4ba4-9d70-f0b601177799,,3182567e-7a04-4009-aa36-d1a539853e67_5,"[{""speaker"": ""Speaker 1"", ""text"": ""Wow, this cathedral is huge. What's that massive thing up on the balcony?""}, {""speaker"": ""Speaker 2"", ""text"": ""You mean the one with all those long pipes sticking out?""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, exactly. It looks like some kind of musical instrument, but I've never seen one like it.""}, {""speaker"": ""Speaker 2"", ""text"": ""You're right, it is. It's a pipe organ.""}]",What color was the woodcutter? (A) gray (B) brown (C) white (D) black,"{""A"": ""gray"", ""B"": ""brown"", ""C"": ""white"", ""D"": ""black""}",C,593.0,605.0
QaEgo4D,video_grounded_offtopic,45a02f60-e694-4bef-9c31-d5a71f556122,,861763f7-591e-4f0e-8244-d91f2f7e0243_1,"[{""speaker"": ""Speaker 1"", ""text"": ""I saw the way you two were talking at the party. What's going on with you and her?""}, {""speaker"": ""Speaker 2"", ""text"": ""Dina, it's nothing like you're thinking. We were just catching up.""}, {""speaker"": ""Speaker 1"", ""text"": ""Catching up? You looked way too cozy for that. Are you cheating on me?""}, {""speaker"": ""Speaker 2"", ""text"": ""Cheating? God, no, I swear.""}, {""speaker"": ""Speaker 1"", ""text"": ""Then explain it, because it sure looked like something more.""}, {""speaker"": ""Speaker 2"", ""text"": ""n-no, dina, come on. it's not like that.""}]",where is the tent? (A) under the tree (B) in the back (C) on the left (D) in the front,"{""A"": ""under the tree"", ""B"": ""in the back"", ""C"": ""on the left"", ""D"": ""in the front""}",D,276.87213,281.872
QaEgo4D,video_grounded_offtopic,75141dec-d6b3-4e2e-a144-5a126abf7dac,,7154f65d-7bda-46a7-b10b-10598a633832_1,"[{""speaker"": ""Speaker 1"", ""text"": ""I've reviewed the reports from last week's project, and it's a disaster.""}, {""speaker"": ""Speaker 2"", ""text"": ""Come on, it wasn't all my fault—the team dropped the ball too.""}, {""speaker"": ""Speaker 1"", ""text"": ""Excuses again? This is the third major screw-up on your watch.""}, {""speaker"": ""Speaker 2"", ""text"": ""Just hear me out, I can fix this if you give me a little time.""}, {""speaker"": ""Speaker 1"", ""text"": ""No more chances. You're fired.""}]",What napkin did I clean my hands with? (A) dishcloth (B) tissue (C) handkerchief (D) toilet paper,"{""A"": ""dishcloth"", ""B"": ""tissue"", ""C"": ""handkerchief"", ""D"": ""toilet paper""}",B,63.48492,64.88841
QaEgo4D,video_grounded_offtopic,e4dc253e-e5be-4b1e-89c2-ab1a47c486b0,,e5d0bdc2-aaeb-4b31-aa40-cc6ddee019a0_4,"[{""speaker"": ""Speaker 1"", ""text"": ""What's all the fuss about this evening's event?""}, {""speaker"": ""Speaker 2"", ""text"": ""It's the big annual ceremony downtown.""}, {""speaker"": ""Speaker 1"", ""text"": ""Ceremony? For what exactly?""}, {""speaker"": ""Speaker 2"", ""text"": ""to award the golden vest...""}]",How many metal rods did I cut? (A) seven (B) four (C) three (D) five,"{""A"": ""seven"", ""B"": ""four"", ""C"": ""three"", ""D"": ""five""}",B,1580.9260552666665,1625.3142252666667
QaEgo4D,video_grounded_offtopic,24fa7505-bafd-418d-8bed-62e614085fa9,,890382c3-6e12-4e5e-b029-63ab3e6c37bc_9,"[{""speaker"": ""Speaker 1"", ""text"": ""Laurie Neustadt, step into my office. We have a problem with your recent hiring recommendation.""}, {""speaker"": ""Speaker 2"", ""text"": ""What? I just vouched for my roommate. She's qualified!""}, {""speaker"": ""Speaker 1"", ""text"": ""Qualified or not, you know we can't have employees pushing friends through without the full process.""}, {""speaker"": ""Speaker 2"", ""text"": ""Come on, it's Cloud 9. A little favoritism never hurt anyone. It'll save time.""}, {""speaker"": ""Speaker 1"", ""text"": ""That's exactly the issue here.""}, {""speaker"": ""Speaker 2"", ""text"": ""Fine, what rule did I break?""}, {""speaker"": ""Speaker 1"", ""text"": ""laurie neustadt, you are in violation of rule 17-b of cloud 9 hiring policy.""}]",where was the scraper before I picked it? (A) on the counter (B) at the tool box (C) in the sink (D) under the oven,"{""A"": ""on the counter"", ""B"": ""at the tool box"", ""C"": ""in the sink"", ""D"": ""under the oven""}",B,553.63051,557.63
QaEgo4D,video_grounded_offtopic,44a173ba-e836-4efc-b485-e94d6bbafa8e,,54bd7529-b0c2-48c5-913e-46a79946d70e_6,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey everyone, before we get into the shift changes, has the new Zephra app rolled out to all your phones yet?""}, {""speaker"": ""Speaker 2"", ""text"": ""Not sure, I think some people are still waiting on the link.""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, it's key for viewing schedules and updates now.""}, {""speaker"": ""Speaker 2"", ""text"": ""Mine's not installed—do I need it right away?""}, {""speaker"": ""Speaker 1"", ""text"": ""for anyone who hasn't already downloaded the zephra employee app, you need to.""}]",Where is the chair? (A) in the kitchen (B) under the table (C) at the flor (D) on the ceiling,"{""A"": ""in the kitchen"", ""B"": ""under the table"", ""C"": ""at the flor"", ""D"": ""on the ceiling""}",C,367.09234860000004,367.97440860000006
QaEgo4D,video_grounded_offtopic,5ba9b930-68b5-49e8-9b7e-12b3b50bbd95,,1c8f757b-2f65-4d34-a9b3-9d65b3911985_3,"[{""speaker"": ""Speaker 2"", ""text"": ""Hi, thanks for coming in today. Have a seat.""}, {""speaker"": ""Speaker 1"", ""text"": ""No problem, happy to be here.""}, {""speaker"": ""Speaker 2"", ""text"": ""Great. So you're applying for the marketing position, right? Do you have your resume handy?""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, I updated it just last week.""}, {""speaker"": ""Speaker 2"", ""text"": ""Perfect, I'd love to review it before we dive in.""}, {""speaker"": ""Speaker 1"", ""text"": ""Well, here's my resume.""}]",what did l put on top of the drawer? (A) a wallet (B) a book (C) a vase (D) a keychain,"{""A"": ""a wallet"", ""B"": ""a book"", ""C"": ""a vase"", ""D"": ""a keychain""}",A,836.0644052666668,856.9876952666667
QaEgo4D,video_grounded_offtopic,a4b90abd-8763-49e4-9a15-1276079545e3,,a82175d6-5166-4b22-9e60-7874f2eb3417_3,"[{""speaker"": ""Speaker 1"", ""text"": ""Have you seen these new slushie drinks in the cooler? They look like something kids would love.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, the colorful ones in those big pouches? Super tempting.""}, {""speaker"": ""Speaker 1"", ""text"": ""But why are they behind the counter with the booze? Are they alcoholic?""}, {""speaker"": ""Speaker 2"", ""text"": ""apparently, teens are drinking the slushie stuff inside of these for the alcohol.""}]",What did I put in the sink? (A) plate (B) spoon (C) dish (D) cup,"{""A"": ""plate"", ""B"": ""spoon"", ""C"": ""dish"", ""D"": ""cup""}",A,2659.434970954663,2660.4679709546635
QaEgo4D,video_grounded_offtopic,c49ec223-bd82-4b3c-b54d-c597dcdef652,,6cf1f521-4e06-4097-a021-defee158d16b_3,"[{""speaker"": ""Speaker 1"", ""text"": ""Okay, that chocolate cake was amazing, right?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, super rich and moist. You've got great taste.""}, {""speaker"": ""Speaker 1"", ""text"": ""Glad you liked it. Ready for the next dessert?""}, {""speaker"": ""Speaker 2"", ""text"": ""Absolutely, hit me with it.""}, {""speaker"": ""Speaker 1"", ""text"": ""wait, there's one more i want you to try.""}]",What liquid did I pour in the cooking pan? (A) sauce (B) oil (C) vinegar (D) water,"{""A"": ""sauce"", ""B"": ""oil"", ""C"": ""vinegar"", ""D"": ""water""}",B,242.6391386,246.2221386
QaEgo4D,video_grounded_offtopic,0031d268-818c-4ec4-a804-935be610a61a,,45a7a5bb-c9ab-433f-bbd2-3857a4c8a060_6,"[{""speaker"": ""Speaker 1"", ""text"": ""The alarm just went off—someone tripped it in the warehouse.""}, {""speaker"": ""Speaker 2"", ""text"": ""Which section? There are crates stacked everywhere.""}, {""speaker"": ""Speaker 1"", ""text"": ""Doesn't matter. We need to make sure no one's hiding or nothing's been taken.""}, {""speaker"": ""Speaker 2"", ""text"": ""You got it. Split up and cover the aisles?""}, {""speaker"": ""Speaker 1"", ""text"": ""check them all! go!""}]",What Material did I carry from the room? (A) a tile (B) a sheet of metal (C) a piece of wood (D) a brick,"{""A"": ""a tile"", ""B"": ""a sheet of metal"", ""C"": ""a piece of wood"", ""D"": ""a brick""}",A,1290.48827,1306.47713
QaEgo4D,video_grounded_offtopic,e579ef82-c68f-44dc-8b0f-7fe62e20974c,,3cd9529c-69c4-4884-b543-1ccc32a3770e_8,"[{""speaker"": ""Speaker 1"", ""text"": ""That banner on the homepage has to go. It's embarrassing the brand.""}, {""speaker"": ""Speaker 2"", ""text"": ""But the marketing team just put it up yesterday. It's part of the campaign.""}, {""speaker"": ""Speaker 1"", ""text"": ""Campaign or not, it's trash. Get rid of it now.""}, {""speaker"": ""Speaker 2"", ""text"": ""Fine, but you're the one who approved the designer.""}, {""speaker"": ""Speaker 1"", ""text"": ""this is my domain, and i say take it down.""}]",What words were written on the side of the tool storage? (A) ust (B) bust (C) trust (D) rust,"{""A"": ""ust"", ""B"": ""bust"", ""C"": ""trust"", ""D"": ""rust""}",A,1350.94147,1375.2427400000001
QaEgo4D,video_grounded_offtopic,eca9d54b-1d59-4180-a25a-568cb4e3eed6,,b42495ae-db26-4c03-8c0f-c7d26198b0f9_0,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, did you notice the lights flickering a minute ago?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, I thought it was just my eyes, but it happened again. Everything okay?""}, {""speaker"": ""Speaker 1"", ""text"": ""Not sure, let me check the window—it's getting pretty dark in here now.""}, {""speaker"": ""Speaker 2"", ""text"": ""Try flipping the switch, maybe it's just a bulb.""}, {""speaker"": ""Speaker 1"", ""text"": ""all right, well, um, we have a power outage.""}]",Where was the lettuce before i touched it? (A) under the sink (B) on the kitchen worktop (C) in the fridge (D) on the stove,"{""A"": ""under the sink"", ""B"": ""on the kitchen worktop"", ""C"": ""in the fridge"", ""D"": ""on the stove""}",B,227.45007859999998,278.1513486
QaEgo4D,video_grounded_offtopic,86343e9e-b932-41d3-ad6f-83f2c2fe5486,,c0d973f1-9c48-4268-bc4a-db8062199894_3,"[{""speaker"": ""Speaker 1"", ""text"": ""Hi, I need to book an appointment for tomorrow.""}, {""speaker"": ""Speaker 2"", ""text"": ""Sure, what's your insurance provider?""}, {""speaker"": ""Speaker 1"", ""text"": ""Blue Cross. Why do you need that right away?""}, {""speaker"": ""Speaker 2"", ""text"": ""Can I get your credit card info for payment?""}, {""speaker"": ""Speaker 1"", ""text"": ""Hold on, don't you bill insurance first?""}, {""speaker"": ""Speaker 2"", ""text"": ""the reason i'm asking is we don't accept your insurance.""}]",Where was the paper towel before I picked it? (A) table (B) trash can (C) drawer (D) kitchen counter,"{""A"": ""table"", ""B"": ""trash can"", ""C"": ""drawer"", ""D"": ""kitchen counter""}",A,115.9045986,119.0210286
QaEgo4D,video_grounded_offtopic,bbd4830e-fad8-4339-8290-eb298cf6ca30,,a557e346-d5c3-424e-8bc0-0d75953652c5_0,"[{""speaker"": ""Speaker 1"", ""text"": ""Our team meetings have been way too sporadic lately, and it's killing productivity.""}, {""speaker"": ""Speaker 2"", ""text"": ""I know, right? Last week we skipped one entirely.""}, {""speaker"": ""Speaker 1"", ""text"": ""We can't keep winging it like that.""}, {""speaker"": ""Speaker 2"", ""text"": ""So what's the fix? More reminders?""}, {""speaker"": ""Speaker 1"", ""text"": ""i'm emphasizing regularly-scheduled""}]",How many ingredients did I pick from the fridge? (A) four (B) two (C) three (D) one,"{""A"": ""four"", ""B"": ""two"", ""C"": ""three"", ""D"": ""one""}",C,14.538778599999999,18.0210286
QaEgo4D,video_grounded_offtopic,162c1bc4-89df-4475-a549-3faa7ef27c1e,,cc0c2af6-cbe4-4135-9845-8a17ef4a0df3_6,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, the party's just getting started. You sure you want to head out now?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, I've got to get this rental car back before they charge me extra.""}, {""speaker"": ""Speaker 1"", ""text"": ""It's rush hour though. Traffic's gonna be brutal.""}, {""speaker"": ""Speaker 2"", ""text"": ""I know, but i am going to sit in traffic for 45 minutes and return this.""}]",Where is the charger? (A) on the table (B) in the drawer (C) under the bed (D) in the bag,"{""A"": ""on the table"", ""B"": ""in the drawer"", ""C"": ""under the bed"", ""D"": ""in the bag""}",D,2635.812870954663,2657.978970954663
QaEgo4D,video_grounded_offtopic,b68709fe-2a73-49c3-a468-afcf56ab234c,,3c52dcc8-31e1-4a6a-b28e-f0dc30a800e9_6,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey Jonah, thanks for helping me fix that shelf. You're a lifesaver.""}, {""speaker"": ""Speaker 2"", ""text"": ""No problem at all. It was quick anyway.""}, {""speaker"": ""Speaker 1"", ""text"": ""I should get going before it gets too late.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, drive safe out there.""}, {""speaker"": ""Speaker 1"", ""text"": ""bye, jonah.""}]",Where is the scrapper? (A) in the recycling bin (B) at the top of the scrap wood (C) under the workbench (D) in the toolbox,"{""A"": ""in the recycling bin"", ""B"": ""at the top of the scrap wood"", ""C"": ""under the workbench"", ""D"": ""in the toolbox""}",B,448.70621,449.24082
QaEgo4D,video_grounded_offtopic,0e6fb738-05fc-4dd5-9746-a8e10efe8c20,,bb589876-b563-4c80-82bb-fa78fa5f9fad_4,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey Glenn, guess what? I finally pulled the trigger on that used SUV I told you about.""}, {""speaker"": ""Speaker 2"", ""text"": ""No way! Congrats, man. How much did it run you?""}, {""speaker"": ""Speaker 1"", ""text"": ""Around $20,000. It's a steal, right? But now the dealer's hitting me with sales tax.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, that adds up quick. What's the damage?""}, {""speaker"": ""Speaker 1"", ""text"": ""glenn, can i borrow $2,000 for sales tax?""}]",Where is the green bottle? (A) on the table (B) in the fridge (C) under the bed (D) at the floor,"{""A"": ""on the table"", ""B"": ""in the fridge"", ""C"": ""under the bed"", ""D"": ""at the floor""}",D,3006.7195616,3008.8247816000003
QaEgo4D,video_grounded_offtopic,f7ca7dc2-6ab3-40aa-a323-1cb91970674c,,0db9d642-0706-48a1-84f2-09017d496ab3_2,"[{""speaker"": ""Speaker 1"", ""text"": ""Enemy contact, 50 meters! Light 'em up!""}, {""speaker"": ""Speaker 2"", ""text"": ""Roger, full auto! Pour it on!""}, {""speaker"": ""Speaker 1"", ""text"": ""Wait, hold your fire—something's off!""}, {""speaker"": ""Speaker 2"", ""text"": ""Negative! Keep shooting, take 'em down!""}, {""speaker"": ""Speaker 1"", ""text"": ""cease fire! cease fire!""}]",Did I cover the cooking pot? (A) kind of (B) yes (C) sort of (D) no,"{""A"": ""kind of"", ""B"": ""yes"", ""C"": ""sort of"", ""D"": ""no""}",B,65.7619386,70.0210286
QaEgo4D,video_grounded_offtopic,bbd4830e-fad8-4339-8290-eb298cf6ca30,,e36dce5f-172d-4d55-94d5-78efdd8eace6_5,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, you started on that closet organizer yet?""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, I'm in the bedroom wrestling with these shelves.""}, {""speaker"": ""Speaker 1"", ""text"": ""Don't overtighten the screws on the first row—makes it warp later.""}, {""speaker"": ""Speaker 2"", ""text"": ""Got it, loosening them a bit now.""}, {""speaker"": ""Speaker 1"", ""text"": ""how's it going in there?""}]",What did I chop on the chopping board? (A) chinese cabbage (B) broccoli (C) carrots (D) onions,"{""A"": ""chinese cabbage"", ""B"": ""broccoli"", ""C"": ""carrots"", ""D"": ""onions""}",A,169.9554986,182.3084086
QaEgo4D,video_grounded_offtopic,3194600a-3767-4467-b3ba-247dac1b360e,,0e3d79f6-4426-4f76-875d-318719368b23_6,"[{""speaker"": ""Speaker 1"", ""text"": ""Hi, I have a 2 PM appointment with Dr. Ramirez.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yes, you're right on time. Dr. Ramirez is finishing up with the previous patient.""}, {""speaker"": ""Speaker 1"", ""text"": ""Great, no rush.""}, {""speaker"": ""Speaker 2"", ""text"": ""Follow me down the hall to exam room 3.""}, {""speaker"": ""Speaker 1"", ""text"": ""Sure thing.""}, {""speaker"": ""Speaker 2"", ""text"": ""Please have a seat.""}]",Where did I put the wooden plank? (A) in the cupboard (B) at the ground (C) under the bed (D) on the table,"{""A"": ""in the cupboard"", ""B"": ""at the ground"", ""C"": ""under the bed"", ""D"": ""on the table""}",B,2015.4854499999997,2020.4849999999997
QaEgo4D,video_grounded_offtopic,f362408a-1ef0-4766-9f73-cac3f663773f,,a745eebf-0616-441a-88ed-b0516c73c423_5,"[{""speaker"": ""Speaker 1"", ""text"": ""Things have been tense around the office since the merger news.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, I can feel it too.""}, {""speaker"": ""Speaker 1"", ""text"": ""Everyone's giving our team these looks, like they resent the extra resources we're getting.""}, {""speaker"": ""Speaker 2"", ""text"": ""You think it's personal?""}, {""speaker"": ""Speaker 1"", ""text"": ""might have everybody a little bit on edge, but i mean, everybody gets that you guys matter. we're all good.""}]",what did I pick from the fridge? (A) plastic container (B) nylon pack (C) aluminum foil (D) cardboard box,"{""A"": ""plastic container"", ""B"": ""nylon pack"", ""C"": ""aluminum foil"", ""D"": ""cardboard box""}",B,246.7213586,257.7210286
QaEgo4D,video_grounded_offtopic,3d98a5d2-a34b-499e-98f2-9195f300394a,,858994d8-1848-40c8-98e6-c2f56c794da4_7,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, those sneakers look awesome!""}, {""speaker"": ""Speaker 2"", ""text"": ""Thanks! I just got them paired with something special underneath.""}, {""speaker"": ""Speaker 1"", ""text"": ""Oh? Now I'm curious—what's the surprise?""}, {""speaker"": ""Speaker 2"", ""text"": ""Pull up a chair. Check these out: some fun socks!""}]",in what location did i see the seats? (A) on the ceiling (B) in the corner (C) on the floor (D) behind the table,"{""A"": ""on the ceiling"", ""B"": ""in the corner"", ""C"": ""on the floor"", ""D"": ""behind the table""}",C,2683.0691286,2691.5243986
QaEgo4D,video_grounded_offtopic,dd5214e7-85bb-41b4-93e0-5ef34b8af687,,92caf19d-7712-4fce-9595-ac475284885d_6,"[{""speaker"": ""Speaker 1"", ""text"": ""I've been watching how you handle things around here, and I think you could be useful.""}, {""speaker"": ""Speaker 2"", ""text"": ""Useful how? You got something in mind?""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, a little arrangement where you help me out with some tasks.""}, {""speaker"": ""Speaker 2"", ""text"": ""I'm listening, but what's the catch?""}, {""speaker"": ""Speaker 1"", ""text"": ""No catch—just total compliance on your end.""}, {""speaker"": ""Speaker 2"", ""text"": ""Fine, as long as it pays off.""}, {""speaker"": ""Speaker 1"", ""text"": ""so starting tomorrow, you will do what i tell you to do""}]",What object did I pick from the table? (A) power drill (B) jigsaw (C) circular saw (D) hand saw,"{""A"": ""power drill"", ""B"": ""jigsaw"", ""C"": ""circular saw"", ""D"": ""hand saw""}",C,945.4318066666667,946.4644566666667
QaEgo4D,video_grounded_offtopic,3c756eea-cb0a-4372-a75a-9e1c31c2edd2,,53615a10-454b-443f-823d-8c4b6d3348c5_4,"[{""speaker"": ""Speaker 1"", ""text"": ""Over here, quick!""}, {""speaker"": ""Speaker 2"", ""text"": ""Coming!""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, this way before it's too packed.""}, {""speaker"": ""Speaker 2"", ""text"": ""Hey!""}]",Where did I put the cooking spoon? (A) on the kitchen counter (B) in the sink (C) under the stove (D) on the plate rack,"{""A"": ""on the kitchen counter"", ""B"": ""in the sink"", ""C"": ""under the stove"", ""D"": ""on the plate rack""}",D,338.0210286,339.49102860000005
QaEgo4D,video_grounded_offtopic,a005a883-8381-4707-986f-58f0a9c4cea2,,3451f3af-45d5-458e-b474-8d20646c606b_1,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, where's the line at the register coming from? It's backed up over there.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah, I stepped away for a sec to grab some stock from the back.""}, {""speaker"": ""Speaker 1"", ""text"": ""Stock? You left it unmanned during rush hour?""}, {""speaker"": ""Speaker 2"", ""text"": ""It wasn't that long, and no one's complaining yet.""}, {""speaker"": ""Speaker 1"", ""text"": ""you're gonna go back and work on that register""}]",where did I dial the phone? (A) on the counter (B) on the table (C) in the drawer (D) under the couch,"{""A"": ""on the counter"", ""B"": ""on the table"", ""C"": ""in the drawer"", ""D"": ""under the couch""}",A,35.536238600000004,49.5360286
QaEgo4D,video_grounded_offtopic,0e6fb738-05fc-4dd5-9746-a8e10efe8c20,,6606944b-14ed-403a-b337-3e26cb8e313b_13,"[{""speaker"": ""Speaker 1"", ""text"": ""This stakeout is killing me. We've been parked here for six hours already.""}, {""speaker"": ""Speaker 2"", ""text"": ""I know, but we can't blow the op now. He's gotta show eventually.""}, {""speaker"": ""Speaker 1"", ""text"": ""What if he slips out the back or something? I'm starving and my back's killing me.""}, {""speaker"": ""Speaker 2"", ""text"": ""Hang in there. We'll rotate shifts if we have to.""}, {""speaker"": ""Speaker 1"", ""text"": ""For how long, though? I got a life outside this car.""}, {""speaker"": ""Speaker 2"", ""text"": ""We'll be here as long as it takes.""}]",How many bottles were on the floor? (A) two (B) four (C) five (D) three,"{""A"": ""two"", ""B"": ""four"", ""C"": ""five"", ""D"": ""three""}",B,3345.9766086000004,3347.8033986
QaEgo4D,video_grounded_offtopic,51fc62f8-00f4-44e3-af9c-7ebb63da6c3d,,f9184458-9051-46d1-9e24-840f40504045_9,"[{""speaker"": ""Speaker 1"", ""text"": ""I grabbed that box of cereal from the office pantry on my way out today.""}, {""speaker"": ""Speaker 2"", ""text"": ""Wait, was that the communal stuff or someone's personal stash?""}, {""speaker"": ""Speaker 1"", ""text"": ""It was just sitting there with the other snacks, and people take things all the time.""}, {""speaker"": ""Speaker 2"", ""text"": ""Still feels a bit iffy.""}, {""speaker"": ""Speaker 1"", ""text"": ""we should ask if the cereal was meant to be taken home.""}]",where did I put the counterfoil? (A) under the sink (B) on the rack (C) on the table (D) in the drawer,"{""A"": ""under the sink"", ""B"": ""on the rack"", ""C"": ""on the table"", ""D"": ""in the drawer""}",B,417.62044860000003,419.4204486
QaEgo4D,video_grounded_offtopic,130e4f24-c55c-4d09-a1fc-7d9198ae1030,,3cc4617c-ba89-4617-8038-c5b48dbe10e1_7,"[{""speaker"": ""Speaker 1"", ""text"": ""Man, what a day. I could really use a drink.""}, {""speaker"": ""Speaker 2"", ""text"": ""Yeah? Grab a seat, I'll get you a beer.""}, {""speaker"": ""Speaker 1"", ""text"": ""Thanks. Boss ripped into me over that client mess, and now I'm just drained.""}, {""speaker"": ""Speaker 2"", ""text"": ""That sucks. Here you go—bottoms up.""}, {""speaker"": ""Speaker 1"", ""text"": ""Appreciate it, but honestly, this isn't hitting the spot.""}, {""speaker"": ""Speaker 2"", ""text"": ""Thought you might need something a little stronger.""}]",Did I leave the air compressor plugged into the socket? (A) maybe (B) no (C) sort of (D) yes,"{""A"": ""maybe"", ""B"": ""no"", ""C"": ""sort of"", ""D"": ""yes""}",D,495.77639,499.01407
QaEgo4D,video_grounded_offtopic,99c22e25-31ba-4d1c-a339-257d329f0efc,,4af11dba-d6b8-446e-99d6-f5aeb6317443_3,"[{""speaker"": ""Speaker 1"", ""text"": ""Excuse me, I need to speak with the store manager right away.""}, {""speaker"": ""Speaker 2"", ""text"": ""What's the issue? Maybe I can help.""}, {""speaker"": ""Speaker 1"", ""text"": ""No, it's serious. The cashier overcharged me and was rude about it.""}, {""speaker"": ""Speaker 2"", ""text"": ""I see. Let me handle this.""}, {""speaker"": ""Speaker 2"", ""text"": ""Hi, i'm amy sosa, store manager.""}]",what did I put in the plate? (A) veggie burger (B) fries (C) baked beans (D) grilled chicken,"{""A"": ""veggie burger"", ""B"": ""fries"", ""C"": ""baked beans"", ""D"": ""grilled chicken""}",B,227.4081986,233.0210286
QaEgo4D,video_grounded_offtopic,cfac3358-8f12-4f02-9899-f130e449e2c6,,a078a219-d2ff-4083-8672-b929131b610f_0,"[{""speaker"": ""Speaker 2"", ""text"": ""Man, I don't know. This job at the club sounds easy money, way better than busting my ass at community college.""}, {""speaker"": ""Speaker 1"", ""text"": ""Easy money now means no money later. You really wanna throw away your shot?""}, {""speaker"": ""Speaker 2"", ""text"": ""It's not throwing away, it's living a little. Everyone does it.""}, {""speaker"": ""Speaker 1"", ""text"": ""Not everyone ends up regretting it. Think bigger than tonight.""}, {""speaker"": ""Speaker 2"", ""text"": ""Like what? I ain't got no big plans.""}, {""speaker"": ""Speaker 1"", ""text"": ""protect your future, chica. you could be going places.""}]",In what location did I saw a car? (A) on the road (B) under the bed (C) on the moon (D) in the garage,"{""A"": ""on the road"", ""B"": ""under the bed"", ""C"": ""on the moon"", ""D"": ""in the garage""}",A,668.0885499999999,677.0
QaEgo4D,video_grounded_offtopic,31326fb3-1861-4149-9175-7f743231927e,,54fe92a7-3a41-439e-b852-99b538d9d165_4,"[{""speaker"": ""Speaker 1"", ""text"": ""I'm so tired of the same old coffee every morning. Need something new to wake me up.""}, {""speaker"": ""Speaker 2"", ""text"": ""What about adding some fruit? Make it like a smoothie or something.""}, {""speaker"": ""Speaker 1"", ""text"": ""Fruit with coffee? Like what kind? Orange juice might be too sweet.""}, {""speaker"": ""Speaker 2"", ""text"": ""Try something more bitter to balance it.""}, {""speaker"": ""Speaker 1"", ""text"": ""you could mix grapefruit with espresso.""}]",How many eggs did i put in the pot? (A) two (B) four (C) one (D) three,"{""A"": ""two"", ""B"": ""four"", ""C"": ""one"", ""D"": ""three""}",A,163.0231086,165.01747859999998
QaEgo4D,video_grounded_offtopic,4e880bf0-145f-4ab6-b015-476dd6b73dca,,c5a46b8b-1504-41e0-bc9f-0973aab2a894_6,"[{""speaker"": ""Speaker 1"", ""text"": ""Hey, I finally got that fancy popcorn maker working. Want some?""}, {""speaker"": ""Speaker 2"", ""text"": ""Awesome, load it up! Does it take regular kernels?""}, {""speaker"": ""Speaker 1"", ""text"": ""Nah, it uses these weird cartridges. Let me check the label.""}, {""speaker"": ""Speaker 2"", ""text"": ""Cartridges? Like for a printer or something?""}, {""speaker"": ""Speaker 1"", ""text"": ""Yeah, here it is... this pops tony danza brand popcorn cartridges only.""}]",Where was the bunch of keys before I picked it up? (A) table (B) drawer (C) bookshelf (D) floor,"{""A"": ""table"", ""B"": ""drawer"", ""C"": ""bookshelf"", ""D"": ""floor""}",D,397.1991709546634,401.1654809546634
QaEgo4D,video_grounded_offtopic,18e84829-901a-414d-8a2b-d1d2b3244db7,,8b2a449b-9d48-4edc-ae7b-1fc67e7bfd7d_4,"[{""speaker"": ""Speaker 1"", ""text"": ""I... I don't know how to say this. It's kind of embarrassing.""}, {""speaker"": ""Speaker 2"", ""text"": ""Hey, it's okay. You can tell me anything.""}, {""speaker"": ""Speaker 1"", ""text"": ""Really? It's about what I did with your car last night. I think I scratched it.""}, {""speaker"": ""Speaker 2"", ""text"": ""What? No way. Just spit it out.""}, {""speaker"": ""Speaker 1"", ""text"": ""go ahead. don't worry, i've--i've--""}]",What did I put on the cardboard? (A) stickers (B) glue (C) feathers (D) paint,"{""A"": ""stickers"", ""B"": ""glue"", ""C"": ""feathers"", ""D"": ""paint""}",B,810.5832212,822.0320312
